timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,is_hint_used,points,badges_cnt,has_student_cnt,difficulty,learning_stage,cheating
2019-05-14 16:30:00+00:00,7rYP/FBW8aVP9225mHcxoKwpGgc/LCGAYDMLCG7c0Xo=,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,JCTrlylPf7w71e/Ne+/8JyMcuef9kjwjy8MdetZ4xOA=,6,1,TRUE,18,1,0,FALSE,143900,34,0,easy,elementary,0
2019-05-14 16:30:00+00:00,7o7NNKtsCkwMnb7gFQ0GVBO8+lgnRv5shjE46w+Ex5E=,/d39FzqaM3PZzpoMXxA80PMICsVhzfL6MGSCqZtsQOo=,71MbSmC6PP9djChzFZgXfElH+cTsD0T3CQIcDOgZefU=,7,1,TRUE,70,1,0,FALSE,101955,3,0,easy,elementary,0
2019-05-14 16:30:00+00:00,hnN8ehncFhcp7vcSXEh0LG2KWgG3jN4Xwbo03/7i0KM=,hcs3eyiRWQEO5Wybd6BiQ6pRx7ervvVydr76Z320vPI=,96fU/Df9ym0fWtUzzfD2FHijukDJek0BiNeDKFPclu8=,11,1,TRUE,32,1,0,FALSE,71302,25,0,easy,elementary,0
2019-05-14 16:30:00+00:00,cV75rxi0BuI5aMSXNbmShlG6nrfI0jb9klGCSQQY0Jw=,u5SYmgbMwMzEurXJkN8SzYMacAqwjR02xCA0/prnVeI=,3QYvYZ4XQdZqaELPEd0lLfsd6msRocDpb5wcKB66jLE=,5,1,TRUE,29,1,0,FALSE,102333,43,0,normal,elementary,0
2019-05-14 16:30:00+00:00,fB1e/Y+3a2qaGQ0nEqANVvdCdMEDq1/tHJww14/rels=,24yLmjpZLo3XO2t14fVHMUMqhVcVPs93RBeN42c/MGc=,xUzPOveQuCN5Rj7Q5aecBzRLko/4lYxX+Mtza6Idb3A=,8,1,TRUE,38,1,0,FALSE,452621,115,0,hard,elementary,0
2019-05-14 16:30:00+00:00,IT6t1sGpc/RVdgsPyALbcGIcf1WdwQxZDLNSd08/Ees=,qcohFOwrKFE+fSChJ/RVs1NVaSLbRVERMCuRWDV2qFA=,japoZSjLJkgQU6QmbiwBtzdLHpz5k+6RUUxXb5GZynI=,12,1,TRUE,45,1,0,FALSE,250124,36,0,normal,elementary,0
2019-05-14 16:30:00+00:00,6Seo8e7spt71iSoWmhbrvZm6BlYbaen8mHZgNLgHfMw=,xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,+KKbe06MGjK/ArRl8HVxO32A7vUDdS0t6QqftlUWqTE=,6,1,TRUE,8,1,0,FALSE,99437,19,0,easy,elementary,0
2019-05-14 16:30:00+00:00,CL/FRHJltBxVjw08y0eTh6UYPYI3bA3dvueYpRlWCBo=,24yLmjpZLo3XO2t14fVHMUMqhVcVPs93RBeN42c/MGc=,8KrAyjQLVCsLj2/AWT/g8R1uYzzbQFW45wFp6jFYWgs=,7,1,TRUE,17,1,0,FALSE,530344,115,0,hard,elementary,0
2019-05-14 16:30:00+00:00,fYwNKtSaGp+1LZKmMxewksDpTRXTXRU8+t6OJOdtSl8=,KVumCxlGcZIZ8c8xC2wj9/EVY1hSqjb33TZDX0OIaE4=,GruRveEk8xgBE+wyS8iCq23BiZyuHcnVGDklouU7GHw=,5,1,TRUE,45,1,0,FALSE,369415,31,0,easy,elementary,0
2019-05-14 16:30:00+00:00,NSAMiz3uYaiBP0leAl/FNRwNuVDpnSHih1xm41wTfTE=,dVKfHzCsi1dOBhd343bsUNF4dowsiANnvRBkWqToitg=,6pq3w2y/eC0BDQIEategZYQQzQZ7OOSx6h3301P8Ovo=,3,1,TRUE,4,1,0,FALSE,293693,98,0,normal,elementary,0
2019-05-14 16:30:00+00:00,85dGU+NpDsniE8z1yeLVpO/cl7pO2ab/TElRAYnwmj8=,GIVcQl5Ns4y4M7bPjsFFJ8jr99ZIxBwMp3iV5FwbEaY=,0LWszNcUP02XAawT/kcoa8adKofxDTxwzbKMQjASzBE=,5,1,TRUE,12,1,0,FALSE,334986,45,0,easy,elementary,0
2019-05-14 16:30:00+00:00,RAxyUaWEHIhwnojKuJ0zh8fae8O5nD0nFbGqE97pCOQ=,ivLOrT65HjJtF7QBiRvIhYtKFl/heB3qqODrXEZytx4=,nEKTADss/BV0rrO+nIaRp891lx7pWGH4iZoel86G3J8=,9,1,TRUE,27,1,0,FALSE,53855,5,0,normal,elementary,0
2019-05-14 16:30:00+00:00,1uVHruD/z5wNBgj2ozzMeM3Brn0cfUQM7iz/O4dSlDE=,HKqPgUALqZGw984KFqAMeDwDJTi9cNhJ51UXfjzELSg=,lGmEnUZzK8MiAgLj/Af+BHDYRn0uNDEfshaaZnHG+ec=,2,1,TRUE,50,1,0,FALSE,113496,10,0,easy,elementary,0
2019-05-14 16:30:00+00:00,SKJUO7ux2xtvBqhYPvqxLW9MxgkxAOS1H17tPHsNNKc=,lvobiTtwUsd1ylmrciW7NzJnmmcqFC1J9PmoZ6R8xK0=,qmUakuhDvSW3nedjIBXBSU5B83GbKsODV7LvDSV8iUc=,2,1,TRUE,10,1,0,FALSE,57722,1,0,easy,elementary,0
2019-05-14 16:30:00+00:00,hiWs697xdf5b+GVm29DWB8CzmgyIpiwS/u/kcnX6dks=,lQnOj9Px/nPNqlSWfF0N5CkTn+EMnwvOowom5ryaouI=,ymWo2+VQOfT/Q6mxu1EbL5EoWUrr3PQJiay7d86DRLo=,4,1,TRUE,73,1,0,FALSE,329265,81,0,easy,elementary,0
2019-05-14 16:30:00+00:00,fB1e/Y+3a2qaGQ0nEqANVvdCdMEDq1/tHJww14/rels=,24yLmjpZLo3XO2t14fVHMUMqhVcVPs93RBeN42c/MGc=,9XwlyxhC4RpUGqhvPWqGf4Jye+2eItLyWDOT1kXFrbA=,4,1,TRUE,28,1,0,FALSE,452621,115,0,hard,elementary,0
2019-05-14 16:30:00+00:00,ch3xweO0O2vGSl4N+Uo+mQ6/vw6SorUkTQ+K9nwU1I0=,XGFZ7IrZsoBhRl8og2T59raf/eHUTP3NRcwHW+GLxmQ=,WklnKAoQhiFMfMg/+jgbbF/QupYEeXwGkKEtLppCIRw=,4,1,TRUE,30,1,0,FALSE,123705,13,0,easy,elementary,0
2019-05-14 16:45:00+00:00,wmfPyTPjPqJnpPat+QmsbYJ19VOnDrg4y5uJxX++4Nk=,QItWSsqV6XwvWHO63v1Q3q0cS8HtbGkBWTkRtJ62BDw=,/nZ5DKOZ0woEX6FpSgYp4DGw8TaUFtWioV3hqW7+A+o=,5,1,TRUE,6,1,0,FALSE,149286,41,0,easy,elementary,0
2019-05-14 16:45:00+00:00,9zI3ESkI+M/W+2r5Dw+SN0mVS/xKJaFnqg9nDMXsdwo=,uARLhNTVv+B9sHgK+FR/rGo126mTuK6g9WGLYh9qQZU=,QV1h33rFx547uWqk975Tc2i7tMZXyqcV1IGriY5oDlw=,10,1,TRUE,25,1,0,FALSE,553361,124,0,easy,elementary,0
2019-05-14 16:45:00+00:00,s8/QoWZhZDsxC3vty5CdxzEQ/YIOhpG8WKKhaaJwdwM=,hWfAiJgEzK9NSh1jxPBGRiCGV+lYwQ/qoXFxJbFyoWM=,fWb49z/7q6D22vD2dsIzbIsAM5biCpTIVaJ2dkoWJ0Q=,4,1,TRUE,29,1,0,FALSE,116559,11,0,easy,elementary,0
2019-05-14 16:45:00+00:00,JMNKWoU0CkMSzgQ8bCnmCYlD8jEzAVge3lHMYLXKM2g=,vVpSKAMQbTMvtdERR0ksOeRmmaFt0R210t4Z//0RpPA=,jjPR8fmkLSFoCQQYB4g6kI8mgdcK3sKtMirKUvfmZIk=,6,1,TRUE,98,1,0,FALSE,167121,22,0,easy,elementary,0
2019-05-14 16:45:00+00:00,OhUcpJyCMBagsh5kjZQF3cqIhEIAzCVqPfH9Y7/m5CQ=,lvobiTtwUsd1ylmrciW7NzJnmmcqFC1J9PmoZ6R8xK0=,VDOSeyGAz0/0v+fkolruY3pgz88rkeSd9F/ixMIo8sw=,5,1,TRUE,22,1,0,FALSE,173445,25,0,easy,elementary,0
2019-05-14 16:45:00+00:00,uT70xFU3MzfawPO03piM5KCGC3PR1bLkLuaaroWsiig=,fS8PvECka4NC8sJQey0IIfKeZ2dwZQsrj2/lhKun3tE=,E862WBXwZxcfv24A3cJou0/nvtT+yJaxHjeurzfg1YM=,4,1,TRUE,14,1,0,FALSE,920200,36,0,easy,elementary,0
2019-05-14 16:45:00+00:00,XaoBQ2kDe4Sj7w6iDUKnIf9lTxQPAXO1B0TXKQZ+zGU=,SNny3SIxP6zv/dhk4ZU0EH0mmajwjgeHGzeEZpTbzvs=,3aE3n+pEpUfPKdiBNSq7mgxMlW+JZryH+sgqd+1XRss=,25,2,TRUE,55,1,0,FALSE,97064,34,0,normal,elementary,0
2019-05-14 16:45:00+00:00,wVnyA3sUDMybDHW5Yz/YAINsH5BXpb8LKWM8rjYAQOk=,wMb6Jrr1SYX+L2nXlRZ8BW8cv6C6F4tPImJpElWri2E=,san7JRYq+iKbnXbgmxGNYSaoYbaUdwJUn6jUF+H/tUc=,8,1,TRUE,12,1,0,FALSE,81094,18,0,normal,elementary,0
2019-05-14 16:45:00+00:00,VQpEJGGvUq6dFksJpYJb49E3g1r9+NqAS6adoTCn86Y=,3Y3dv8Z1NFlxuvaLEK3OTOR8tgE75EPsZ93DaYMtApU=,0Vv4R+rptVB90ZLEWlel/iZWKMdyFjYH3AhWTliB7pc=,2,1,TRUE,160,1,0,FALSE,72942,16,0,easy,junior,0
2019-05-14 16:45:00+00:00,K2rD6BT2SYyTwJLA9trIPe1JxkHljdFz+F9o8et+3ZE=,5svTX6dhnFB2BXkiQO1O2qKKYggIy5f5KlvnEVntVhM=,PvuMYVCAM6UHVPzh0nFZNW3UYoYHFpaPDl0WOb6IHhA=,5,1,TRUE,3,1,0,FALSE,25518,8,0,easy,elementary,1
2019-05-14 16:45:00+00:00,8sEi6XPQOkFxH4TMRLNNxE1DRXAZZebiv3k7vKDQdxY=,cvnGl+iUiKphfjbPcE0G7/HRE/Q51L3w0x0WhVLy1cs=,zMNsTbk2NmOQiELRznFQbCYx0gCBCgfWSdd+Pyrmrkc=,5,1,TRUE,6,1,0,FALSE,235676,38,0,easy,elementary,0
2019-05-14 16:45:00+00:00,+WrCRNaqDcrDGf0xyMg9NrQPqgYljI4SoDbZvFz0im4=,KvhsJhsUPgRAkELozyZg5wm6g/5PWhrs7XkXvqja6R8=,QYE1hu0HPA8F2F02D+sHefxMi5H4h5HZaa6gcXYooAg=,6,1,TRUE,12,1,0,FALSE,75672,9,0,easy,elementary,0
2019-05-14 16:45:00+00:00,yfBEcICdMLkfpx6+fWUbKUsNQIYkou1CAEVCtw3I61o=,rvGNITIfQzjD82gpFgMVKC4UZHTbpR2iC06+vTx9KaA=,bG84+BYagjGoSAz0FVupF3YUc5vSY0N8bkwR6/0spV0=,7,1,TRUE,14,1,0,FALSE,158268,27,0,normal,elementary,0
2019-05-14 16:45:00+00:00,rUSaihXk7ppLH1d75zpWWgusYF89JuoP2ExPecahpyA=,KTHoYjN6XAYd5rCzRQ/xn3o7OozbvxdwUeiVYFSJPGM=,FtRt/OO1X/PfAMmqbWAnwCjBwROE553vagj9lVhPqXs=,4,1,TRUE,5,1,0,FALSE,289272,72,0,easy,junior,0
2019-05-14 16:45:00+00:00,JEuiB5+8cPzQZVbLgk/dgBrQZPP8tH28NNTKJBk6RrU=,/fQsOaxbPuYyM7ZO/JBLBRA6HJyOHY8zUN9oLVT5vYM=,w3QRCxCUHNvsbvDqptYuTkoUFN5xXI98JqBoym5+fgc=,5,1,TRUE,26,1,0,FALSE,47430,9,0,easy,elementary,0
2019-05-14 16:45:00+00:00,s8/QoWZhZDsxC3vty5CdxzEQ/YIOhpG8WKKhaaJwdwM=,mN1tllkKVTTojQYca9a9pFVaS70PFjtGTTiXHZVFwRg=,S2ygm5cnnJJYIEqy27ZOzftAWa7ygHKCrX8b9Ch91JE=,8,1,TRUE,68,1,0,FALSE,116559,11,0,easy,elementary,0
2019-05-14 16:45:00+00:00,B8CbcB0V4LzU/nO3DLY0XJnZZ/MB0z6ono4jC5JmEdk=,+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=,rWIFc161DZjXSGUO1L8dv853z/kxziTMqm2GxpzQ/N0=,5,1,TRUE,2,1,0,FALSE,281888,44,0,easy,elementary,1
2019-05-14 16:45:00+00:00,cvQW3cN4Hz55YgMcCoBmaKpZLIulPMtAK1cOMYbMh5Y=,DBCNxZ0sgsp2UnxD2QjnB5hpbDbKo2poEf5HLMnXhck=,BYZVpIElhO4lw0sQykynNsNe7VI2HC56nsUe/ViRsxA=,7,1,TRUE,13,1,0,FALSE,304590,53,0,easy,elementary,0
2019-05-14 16:45:00+00:00,y39IWlMoB+1RGpjEQEZt5jNsTXl1mkK4IFUGbTuoRJc=,ZDQe2EAf9O/FBmCJpXM2GZK7E3bfQfT6M8rHZ21H5Uc=,jcCMGkYsyVVYS1taxsj9YhBt9sdHpjAwS6kje9haEcU=,8,2,TRUE,4,1,0,FALSE,105875,29,0,easy,junior,0
2019-05-14 16:45:00+00:00,IOQbY1/TSuTw1gg6tJjPHij7c0EZY1Lv4RhJizeptmE=,Im/O8JQfe6IGtnRmK02yN+R2E4DemgQCHqP/RZ6yXTU=,9Kae4vaeNv3eM1tYpmF+llhbkygdbuEmU2PaXI+CZwc=,5,1,TRUE,14,1,0,FALSE,74775,8,0,normal,elementary,0
2019-05-14 17:00:00+00:00,nr2Xglg/NI7ZQs/Xbvh96lIMKHE29DllNcD1C0ACbzE=,cvrpe2HqRWypDZTWd3ry5QCy4XdRg67y3MIeZlRYaes=,3UBEiwA4iCH0Nb6OLrDW0Xx0Zcwz/bPLPDEGPughM5I=,23,2,TRUE,18,1,0,FALSE,501159,107,0,normal,elementary,0
2019-05-14 17:00:00+00:00,IdHdF+y1KouDNg6nCFuKrtjIqyzuPihaRMmSJA8YiI0=,Yn2HRzsEDaARisznJY9n3wALZ45h7G/l8o4AhZT613I=,hS/nKYxi4uFR3tl1ATGwPYUR7rwubWUS5RQA6dEAjGQ=,8,1,TRUE,47,1,0,FALSE,66650,17,0,easy,elementary,0
2019-05-14 17:00:00+00:00,Ul7SByGG6ow6v+NDmm5TFx3fE7pfqv7gViJlcAlOZCE=,GkU4YRR5l1jeRDOWNQmr37Lv5G6jR8z3dHRsRgLiyts=,d9+TNfktrceqb/mBnlC37+Uy+BfZetx1AG6c+cReHhY=,4,1,TRUE,153,1,0,FALSE,94393,15,0,easy,elementary,0
2019-05-14 17:00:00+00:00,iiqZ9WxXYUL49Z9el6XxuXLsoNV6Uawf/EipFLoAnoQ=,m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=,tHR2wj+CnLKmK55renTeyoI5C7b7n9O/4dbKodkD3ac=,2,1,TRUE,44,1,0,FALSE,288318,25,0,easy,elementary,0
2019-05-14 17:00:00+00:00,4lIceiB+joPyc//BxZoVld1SpQYJ0VZ0zS9APcBxYYA=,CPI+5YCeEmhqdk6znJeii6jJUNl1QWGEvwCUJ6uLflg=,OSuDd4rDo2muXXwwJRU2DQVHkk6/JOGgNzfzNi4PMJM=,2,1,TRUE,7,1,0,FALSE,54538,3,0,easy,elementary,0
2019-05-14 17:00:00+00:00,5vy1U+bA+NsCzbPAxSs4hW8xmQf7b7B9dMnkaAZC2yw=,+g5YlvjiVYzjFfpMkHEGCty7PGcKRuuCVDY/g8dzoD0=,eStRNI0ZJPPqCjG5YEcKAyDNfUsKdQ+KId68GHWcbW8=,33,2,TRUE,28,1,0,FALSE,258352,45,0,hard,elementary,0
2019-05-14 17:00:00+00:00,Np4XV5zLNgU+Hurqdq0xySKfeoOeJF59nX3oVGtg6Bs=,sbX37mPX7s12nP6ST0kOrlxn3LZ4PhWGqmgvpEIj6ng=,X2FsY8OnhXI5xZnBOIV5QpiGF/4I8Vmj8u4wz9Va3XM=,2,1,TRUE,252,1,0,FALSE,170949,40,0,normal,elementary,0
2019-05-14 17:00:00+00:00,nllqWtg5XC+FEKI7jgd4YiSQgg1sUqswk9FDnTV6xa4=,1832ZH2Snk3B6ztlqJVE6Ias3IiPSH5gGZBuYAy7SvI=,s6fTIcYQUguaH9JXG4tFalN1APrup2uk2rynnsnZOD0=,11,1,TRUE,39,1,0,FALSE,505146,85,0,normal,elementary,0
2019-05-14 17:00:00+00:00,fLgG2Z2a9wQWwrr9SzZUlMqblRTjYXUvePjEle9PhSc=,nPsED61TTD7PvRSGYJUPEHBUKdezjtZUIvu4i8tBFdY=,GAcICjlv8Fd7+3oPaquP8uVKNDlShj9LjCvE22t9wc0=,8,1,TRUE,5,1,0,FALSE,45352,8,0,easy,elementary,0
2019-05-14 17:00:00+00:00,nr2Xglg/NI7ZQs/Xbvh96lIMKHE29DllNcD1C0ACbzE=,DBCNxZ0sgsp2UnxD2QjnB5hpbDbKo2poEf5HLMnXhck=,JCaRO2Pak/9yKe6ymtDQfu3hrM2FftaDzeO52jez61M=,19,2,TRUE,44,1,0,FALSE,501159,107,0,easy,elementary,0
2019-05-14 17:15:00+00:00,uYLiNgDK9YYomx87MqjUWGYDur/qlNp48j3H3YcQny4=,8lMQHDTU5EwGBMdGd+c7Ud2X2hPbTj5eNQyD9N+bMKw=,B/V52/Cm5buN2NZ7oL4T0Xsd6iw1ayjrVUm5yGH8W70=,4,1,TRUE,4,1,0,FALSE,331920,33,0,easy,junior,0
2019-05-14 17:15:00+00:00,BT6Q2WQEzQBcgaaJ0KaVhlm3NHUL9H9zWTPjQ6V403E=,OVGQBBcCHSOyJ89uwY+z15n2iuZYrv8Tajf37jiGzqc=,sWR6JBVW2DiyobjfAruH46m7JtKqTRZCX9lMWYUZaTU=,5,1,TRUE,14,1,0,FALSE,103687,10,0,easy,elementary,0
2019-05-14 17:15:00+00:00,ArvhO62ukRbzYRrEhnKVmHVCmYX6vapAGy/tOqt495A=,Olr8azZ7638vOtR5V+KNF9jlhraDLCahnsxqV67PZ0c=,4Ocyy+pHfl05Pynjyy4PeY6fp4/EEa3s72IYquQh4Do=,10,1,TRUE,66,1,0,FALSE,85483,21,0,easy,elementary,0
2019-05-14 17:15:00+00:00,iuL2s3LVmmnrN+gS83y2HEyQdIIbOoqQ2hgyFe8xRK4=,q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=,ylKDCu0CXgZUzrFclub4kVck4Z9unPSKwISiFwiYJEQ=,2,1,TRUE,12,1,0,FALSE,89285,24,0,easy,elementary,0
2019-05-14 17:15:00+00:00,u14SY6VoTKjFHoTEweEHOm+xq4QNuXmZO5fM5tsgivs=,s6iUzyQUzDGLXdahm0mCWfk5q8rcxE5JGLnSGk5h88M=,e1hxAL7uerQ9f8hNmpHCWo0yWBi1jgBoZrmirJfEMKc=,10,1,TRUE,101,1,0,FALSE,387971,51,0,easy,elementary,0
2019-05-14 17:15:00+00:00,Fr/dmy6BHFo+sX1m2z4r1GPcgYD9ayzzBqhw5lae3fM=,n+b0VzjA7b3kgqw8iXzwX0yTpYwNRczONSV0z2jNGtg=,vwAREZjBeGUTqFCG2+BGp3b24/RxZcVSTQLXt8M0WMc=,5,1,TRUE,16,1,0,FALSE,226554,42,0,easy,elementary,0
2019-05-14 17:15:00+00:00,ZTrjC4DtWkios3frLRxsyeA/yvkwLhnXIOj1cr+6sxs=,oZX4t0FNoXmrwFyk77fGdpfqmvX+3PIIn7CYXH/6CY0=,k0qnl/7xvWGM5uicdBXRw/mdqnQnuEjomKjZtA48Qqw=,5,1,TRUE,37,1,0,FALSE,189229,39,0,easy,elementary,1
2019-05-14 17:15:00+00:00,TyKKs6l755adKwF5QxGwRDd1qHIl2Jy8/Iu2yqQSH6o=,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,G+c2RDGzq4jfwDTqqZCejx3TImopiXuDGe/LO3pAhvg=,11,1,TRUE,324,1,0,FALSE,99131,25,0,easy,elementary,0
2019-05-14 17:15:00+00:00,w+ixu0m5OB/ZYwXL5rxh3i0Xk9OlAqZlXsiqZfMbq+c=,7cFI976r8aUQRMMibLQL8WwJA2qtycc67CAiCglG1yA=,xoXAwa+epIS0Whl7JsjBV4Ttf1rTcVyJcTIT9l9GLsw=,16,1,TRUE,10,1,0,FALSE,76420,6,0,normal,elementary,0
2019-05-14 17:30:00+00:00,RksQENoM2k/zhYU9HQLwe2OjraL6004aOWSfnEKrTKM=,q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=,YWSWU2kelR4TFzqovY+OzKqA8q8ZmrvwjmtRDOB5UpQ=,5,1,TRUE,9,1,0,FALSE,40371,7,0,easy,elementary,0
2019-05-14 17:30:00+00:00,vLd1/I2PpMF6tnSXfizSzS7VbRUWFAuvksZF+YUhBuM=,rND+3bhmprW4wpS3cauOBkPcR2VbI2H7RpDMRUVHcCU=,uLiMLLASM5ZUl46hxhq7lPTvzO9vyuLDwQOjNLzlMaQ=,12,1,TRUE,42,1,0,FALSE,353261,39,0,normal,elementary,0
2019-05-14 17:30:00+00:00,Ub9AuxakpEiwiwnN4XG3HfLtLIEefXH7+3uqehceljc=,iAFFh5WxTvC6zEJUtsSsegEoTFnYeh2RUigKn9BT1Gk=,C6KkYCLYaOSdiaNan0qNRX39jIA+c2mSh4ZM14LzUWI=,2,1,TRUE,24,1,0,FALSE,305802,54,0,easy,elementary,0
2019-05-14 17:30:00+00:00,tjSa8shH9RHTpw71bt6sxEsY5XxlbSXkBOTijCOauSo=,AqtrGa+Qvhqa4wB01SqXoQf7HJKNBmJRrvl6F9s1ANE=,HVNZeAVmNWtTAeCMJLC7Ke/jMsjj7FtSNXyMqU9wfhQ=,5,1,TRUE,19,1,0,FALSE,129047,30,0,easy,elementary,0
2019-05-14 17:45:00+00:00,qYJrqQXERJZqC0HSXfJOx4WLRch1dJN89lLe48Mnttc=,ByQA/MmCIFpFDmbqdsY9HPLUXlMwe6dauKrJXJFmtO0=,jjR1X8OqJt4u9E5orORhcEn7AFaznujnnJEcLS2mrkU=,24,2,TRUE,3,1,0,FALSE,871465,65,0,easy,elementary,0
2019-05-14 17:45:00+00:00,iAc5sO9jPbelDsHOdGrIZGz5r5so9e9urjmv/ng+LXk=,AqtrGa+Qvhqa4wB01SqXoQf7HJKNBmJRrvl6F9s1ANE=,JaoyDJVRtAcH/laxVYGdDjJPggW/FREnHSTuxRNkqiI=,3,1,TRUE,7,1,0,FALSE,224543,41,0,easy,elementary,0
2019-05-14 17:45:00+00:00,uT70xFU3MzfawPO03piM5KCGC3PR1bLkLuaaroWsiig=,rND+3bhmprW4wpS3cauOBkPcR2VbI2H7RpDMRUVHcCU=,MqaSCjeN+n5zfed/m6k/LGE2FOdvYCYtx00B1c5fqvQ=,4,1,TRUE,14,1,0,FALSE,920200,36,0,normal,elementary,0
2019-05-14 17:45:00+00:00,iAc5sO9jPbelDsHOdGrIZGz5r5so9e9urjmv/ng+LXk=,AqtrGa+Qvhqa4wB01SqXoQf7HJKNBmJRrvl6F9s1ANE=,J+ev06eR+tPMrsqLgx/xqUyK0eM/StG+0HyZtmvQ5vk=,4,1,TRUE,7,1,0,FALSE,224543,41,0,easy,elementary,0
2019-05-14 18:30:00+00:00,g8DwZMPmNgVxZpp2A/I48i6P4QPrVSbhDCDvrIBORjU=,m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=,UbxTmOcmZi1PvtfvcBOIh0t+55chZB8Glm6qISfB9ao=,6,1,TRUE,108,1,0,FALSE,62936,16,0,easy,elementary,0
2019-05-14 18:30:00+00:00,tz77/RMeXWi/xZQNQA30yoIIR3+JB9oHUeFTH0NnGoM=,KvhsJhsUPgRAkELozyZg5wm6g/5PWhrs7XkXvqja6R8=,5kMRyio89yQ85od86ejifC4kaQcp4uFuAcXNAq+UDaM=,8,1,TRUE,17,1,0,FALSE,359259,71,0,easy,elementary,0
2019-05-14 18:45:00+00:00,3Qyck1WbqDiDVyeKtioExrfvFb0MzOHOFBkRe3j8/74=,svTmVFY7kPYUWAdDc4l5Zaim90TY7RGkFLs/eaU4FVc=,HOEPLR5X6laKXiMUc67uix9XgkcjXd1kIK+N1KVvCTo=,2,1,TRUE,4,1,0,FALSE,47145,3,0,easy,elementary,0
2019-05-14 18:45:00+00:00,3Qyck1WbqDiDVyeKtioExrfvFb0MzOHOFBkRe3j8/74=,lvobiTtwUsd1ylmrciW7NzJnmmcqFC1J9PmoZ6R8xK0=,JeNb4ag9Jyf37oj4rFLLpVl0eOnB/aaRfgUVUbaWGgA=,5,1,TRUE,5,1,0,FALSE,47145,3,0,easy,elementary,0
2019-05-14 19:00:00+00:00,zAdpyWraS2cWzXBx1sk7V92I0soD3ri8UNDmzjzYb08=,ByQA/MmCIFpFDmbqdsY9HPLUXlMwe6dauKrJXJFmtO0=,WJkO4mlnxuSpEumf6RUWpgllWHtPP86SiNYl+AM5uI8=,5,1,TRUE,22,1,0,FALSE,53240,3,0,easy,elementary,0
2019-05-14 19:30:00+00:00,n9ll04Wc+TL5JEtgjBdJs0w6rOIjCJf80bFECPPRhIc=,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,wYLsyS9YT/H3E9vIL15SMBu3eaakTF/nmZYJWLHa8SQ=,2,1,TRUE,37,1,0,FALSE,3855,0,0,normal,junior,0
2019-05-14 19:30:00+00:00,SRtG1JeNZEpkOFF2amF8v/MYSTZbAi4zjvc+lYq5HuE=,bL9LCeyWY9s37YHGGaajw9y6AvwkTvCxHwEL9prznXk=,1qBpiTraQXjDu/tUIZF0zo+p87IlFXcJNdXkEZUqBYE=,11,1,TRUE,21,1,0,FALSE,23150,4,0,easy,elementary,0
2019-05-14 19:30:00+00:00,A69+dvJ/34hPvtsTyym4FmetQq4bd+I6GoarDVB2amY=,PlMIYvc3fCsZ4pYDuAJK1ADA8SMuWLshZIh1bvsDgaY=,eHwtQFap+hxXB/YTC28bl222+FUr9tIkSRne13gvFFw=,21,1,TRUE,37,1,0,FALSE,1474879,275,0,easy,elementary,0
2019-05-14 19:30:00+00:00,nOtuoZFHQQyTx46SQj7m0e3UM412GpZfriXUjoLHWU0=,fwR0w0LLlf3OriHwW2vIK3RiKD8gRLRfHC1T6kQhG0g=,HsyVvp3C++AgKh0D0xSyj5OujNcotCSK5wp20HQgTeE=,4,1,TRUE,8,1,0,FALSE,113214,15,0,easy,elementary,0
2019-05-14 19:30:00+00:00,Ze41sXHCxTVjuUI7xQVVYEzLcIYXfuLhp20HA/OTS+k=,VdDGn0d64C/s9UWPNmugh8Upm4696fFybvSQxW5ghuU=,jymkwSTbcAJDl7fhRe7IBBP9PvOYP/XhWMdpbplLE2s=,8,1,TRUE,28,1,0,FALSE,27417,7,0,normal,junior,1
2019-05-14 19:45:00+00:00,ntbdnjoQrIv1uv5e6nlm7NBerq7nBNUs1WIDk7NWjcs=,uwwPPNlPpZxnUbH8c1xmKAUIM1j1izVyGwNcFRDhpGo=,OhmHqqwLCoJtp5Xb/it+HLq1hvOYgxPdY2mQPhbrO+Y=,4,1,TRUE,307,1,0,FALSE,717986,53,0,easy,elementary,0
2019-05-14 19:45:00+00:00,K50dRcXP3li9GxlIQ01Fmca9KLIsZri7txfcMWd2u5s=,dEdTB/d9fVuyj1/b7hO9H4lL6XcWJW155+5nwHCyE7w=,A+GHy82C4LWXsuSuu3fiWM8UMZVuxMwwGWVMMxQ3Ezs=,3,1,TRUE,11,1,0,FALSE,83675,24,0,normal,junior,1
